id,url,base_name,tld,category
725218,http://www.dpd.cdc.gov/dpdx/html/hymenolepiasis.htm,cdc,gov,health
1122277,http://ntl.bts.gov/,bts,gov,science
1120435,http://history.nasa.gov/sp-424/sp424.htm,nasa,gov,science
724887,http://www.cdc.gov/ncidod/eid/vol4no1/buchanan.htm,cdc,gov,health
1000260,http://www.ninds.nih.gov/disorders/dyslexia/dyslexia.htm,nih,gov,reference
1048315,http://www.ornl.gov/sci/techresources/human_genome/project/hgp.shtml,ornl,gov,science
1266132,http://www.nih.gov/,nih,gov,society
1007299,http://www.in.gov/ism/,in,gov,reference
1048044,http://www.nih.gov/science/models/mouse/,nih,gov,science
1066360,http://www.srs.fs.usda.gov/sustain/,usda,gov,science
740082,http://www.va.gov/rorc/,va,gov,health
832861,http://www.state.gov/p/wha/ci/bh/,state,gov,kids
1282493,http://www.pueblo.gsa.gov/cic_text/fed_prog/aboutsocial-security/aboutsocial-security.htm,gsa,gov,society
704281,http://www.in.gov/judiciary/ijlap/docs/jellinek.pdf,in,gov,health
586950,http://www.csm.ornl.gov/harness/,ornl,gov,computers
1061816,http://www.blm.gov/education/00_resources/articles/paleo/index.html,blm,gov,science
1004398,http://www.nlm.nih.gov/mesh/meshhome.html,nih,gov,reference
1244474,http://www.nps.gov/archive/liho/writer/immigran.htm,nps,gov,society
1028968,http://ris.wr.usgs.gov/,usgs,gov,science
832791,http://travel.state.gov/travel/cis_pa_tw/cis/cis_1025.html,state,gov,kids
937237,http://www.panynj.gov/,panynj,gov,recreation
834190,http://lcweb2.loc.gov/frd/cs/botoc.html,loc,gov,kids
1019319,http://www2.jpl.nasa.gov/sl9/,nasa,gov,science
1065055,http://anstaskforce.gov/,anstaskforce,gov,science
1065657,http://www.peacecorps.gov/index.cfm?shell=learn,peacecorps,gov,science
1120913,http://image.gsfc.nasa.gov/poetry/,nasa,gov,science
1006027,http://dnr.metrokc.gov/topics/map/aerials/compare.htm,metrokc,gov,reference
621007,http://statgraph.cr.usgs.gov/,usgs,gov,computers
1241211,http://www.in.gov/sos/securities/,in,gov,society
831653,http://thunder.msfc.nasa.gov/primer/,nasa,gov,kids
727075,http://www.ninds.nih.gov/disorders/ataxia/ataxia.htm,nih,gov,health
1115454,http://www.inel.gov/env-techengineering/hydrogen_initiative.shtml,inel,gov,science
1054557,http://periodic.lanl.gov/elements/93.html,lanl,gov,science
1261296,http://www.federalreserve.gov/,federalreserve,gov,society
1120724,http://cisto.gsfc.nasa.gov/,nasa,gov,science
1224137,http://www.nps.gov/history/aahistory/,nps,gov,society
1079479,http://math.nist.gov/opsf/,nist,gov,science
764857,http://www.in.gov/dfi/looklease.pdf,in,gov,home
725425,http://www.cdc.gov/mmwr/preview/mmwrhtml/00037085.htm,cdc,gov,health
1012861,http://wheat.pw.usda.gov/ggpages/oatnewsletter/,usda,gov,science
1043983,http://plants.usda.gov/java/profile?symbol=lubo,usda,gov,science
91404,http://www.loc.gov/poetry/180/,loc,gov,arts
413365,http://www.ftc.gov/bcp/edu/pubs/consumer/alerts/alt060.shtm,ftc,gov,business
730483,http://ntp.niehs.nih.gov/index.cfm?objectid=07085276-b3e2-c702-7c6f26fae2157677,nih,gov,health
1093755,http://www.achp.gov/nhpa.pdf,achp,gov,science
753645,http://www.hhs.gov/pharmacy,hhs,gov,health
751021,http://www.hanford.gov/safety/beryllium/,hanford,gov,health
723138,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=retrieve&amp;db=pubmed&amp;list_uids=12952869,nih,gov,health
899284,http://www.nps.gov/rtca/,nps,gov,recreation
1120397,http://nssdc.gsfc.nasa.gov/planetary/mesur.html,nasa,gov,science
1010607,http://oha.alexandriava.gov/archaeology/,alexandriava,gov,reference
720039,http://www.cdc.gov/nccdphp/overview.htm,cdc,gov,health
1058434,http://genesis.jpl.nasa.gov/,nasa,gov,science
1021851,http://www.ncbi.nlm.nih.gov/books/bv.fcgi?rid=gnd,nih,gov,science
954693,http://heasarc.gsfc.nasa.gov/docs/acronyms.html,nasa,gov,reference
940504,http://phoenix.gov/police/explor1.html,phoenix,gov,recreation
724658,http://www.nlm.nih.gov/medlineplus/salmonellainfections.html,nih,gov,health
834059,http://www.nsa.gov/kids/,nsa,gov,kids
720975,http://www.nlm.nih.gov/medlineplus/hepatitis.html,nih,gov,health
1120931,http://spaceplace.nasa.gov/en/kids/,nasa,gov,science
802761,http://www.nichd.nih.gov/milk/kids/kidsteens.cfm,nih,gov,kids
715619,http://www.nwhc.usgs.gov/,usgs,gov,health
1316225,http://bioguide.congress.gov/scripts/biodisplay.pl?index=c000813,congress,gov,society
1120597,http://asterweb.jpl.nasa.gov/,nasa,gov,science
1028688,http://www.fws.gov/midway/gbte.html,fws,gov,science
1219919,http://www.usdoj.gov/opa/pr/2003/april/03_ag_266.htm,usdoj,gov,society
1057357,http://landslides.usgs.gov/monitoring/woodway/,usgs,gov,science
1046180,http://gears.tucson.ars.ag.gov/book/chap5/cacao.html,ag,gov,science
793074,http://memory.loc.gov/ammem/omhhtml/,loc,gov,kids
722817,http://www.nlm.nih.gov/mesh/jablonski/syndromes/syndrome268.html,nih,gov,health
620344,http://www.cc.nih.gov/cip/software/etdips/,nih,gov,computers
1254176,http://www.archives.gov/publications/prologue/,archives,gov,society
1268357,http://www.state.gov/g/drl/rls/hrrpt/2008/nea/119120.htm,state,gov,society
832505,https://www.cia.gov/library/publications/world-leaders-1/world-leaders-b/bangladesh.html,cia,gov,kids
1013075,http://preserve.nal.usda.gov/jag/v3/v3i1/030081/a030081.htm,usda,gov,science
530350,http://ic-www.arc.nasa.gov/ic/projects/bayes-group/autoclass/,nasa,gov,computers
791733,http://dw.ohio.gov/tax/dynamicforms/,ohio,gov,home
721888,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=retrieve&amp;db=pubmed&amp;dopt=abstract&amp;list_uids=15282446,nih,gov,health
1019447,http://pds.jpl.nasa.gov/planets/choices/saturn1.htm,nasa,gov,science
838143,http://aepo-xdv-www.epo.cdc.gov/wonder/prevguid/p0000024/p0000024.asp,cdc,gov,kids
1246041,http://www.nps.gov/history/hps/abpp/battles/va028.htm,nps,gov,society
1086088,http://lasers.jpl.nasa.gov,nasa,gov,science
832521,http://www.state.gov/p/sca/ci/bt/,state,gov,kids
831817,http://r2.gsa.gov/fivept/fphome.htm,gsa,gov,kids
1024411,http://www.epa.gov/ost/biocriteria/,epa,gov,science
740621,http://www.samhsa.gov/,samhsa,gov,health
1024876,http://www.glerl.noaa.gov/,noaa,gov,science
900146,http://www.dfg.ca.gov/hunting/,ca,gov,recreation
830985,http://www.esd.ornl.gov/projects/qen/nerc130k.html,ornl,gov,kids
1280527,http://www.glin.gov,glin,gov,society
819933,http://starchild.gsfc.nasa.gov/docs/starchild/whos_who_level2/shepard.html,nasa,gov,kids
731026,http://www.bt.cdc.gov/disasters/extremeheat/,cdc,gov,health
1065821,http://www.nlm.nih.gov/medlineplus/environmentalhealth.html,nih,gov,science
833310,http://lcweb2.loc.gov/frd/cs/omtoc.html,loc,gov,kids
751494,http://www.nlm.nih.gov/medlineplus/druginfo/meds/a682202.html,nih,gov,health
1057122,http://minerals.cr.usgs.gov/gips/,usgs,gov,science
1120206,http://www-pao.ksc.nasa.gov/history/astp/astp.html,nasa,gov,science
1048280,http://www.ornl.gov/sci/techresources/human_genome/research/function.shtml,ornl,gov,science
1121074,http://adc.gsfc.nasa.gov/,nasa,gov,science
1219842,http://it.ojp.gov/,ojp,gov,society
1479409,http://www.dot.ca.gov/dist1/d1transplan/bikeguide/bikeguide.htm,ca,gov,sports
712905,http://www.aphis.usda.gov/vs/ceah/cei/taf/iw_2000_files/domestic/rabbitcal.htm,usda,gov,health
751623,http://www.nlm.nih.gov/medlineplus/druginfo/meds/a687010.html,nih,gov,health
830307,http://kids.niehs.nih.gov/illusion/illusions.htm,nih,gov,kids
724846,http://www.nlm.nih.gov/medlineplus/ency/article/000106.htm,nih,gov,health
819898,http://www.jsc.nasa.gov/bios/htmlbios/kornienko.html,nasa,gov,kids
1268715,http://www.state.gov/g/drl/rls/hrrpt/2008/sca/119136.htm,state,gov,society
954774,http://www.jpl.nasa.gov/basics/bsfgloss.htm,nasa,gov,reference
1081699,http://nces.ed.gov/nceskids/createagraph/,ed,gov,science
1271042,http://www.state.gov/g/drl/rls/40258.htm,state,gov,society
1224084,http://lcweb2.loc.gov/ammem/aap/timeline.html,loc,gov,society
634052,http://kepler.nasa.gov/ed/,nasa,gov,computers
1029820,http://www.mbr-pwrc.usgs.gov/id/framlst/i4110id.html,usgs,gov,science
1120126,http://www.hq.nasa.gov/office/pao/history/sp-4205/cover.html,nasa,gov,science
834619,http://www.fdic.gov/about/learn/learning/when/1930s.html,fdic,gov,kids
1043313,http://www.npwrc.usgs.gov/resource/plants/floramw/species/lythalat.htm,usgs,gov,science
1086765,http://www-phys.llnl.gov/organization/vdivision/,llnl,gov,science
826461,http://www.kids.gov,kids,gov,kids
1040427,http://plants.usda.gov/java/profile?symbol=sema11,usda,gov,science
1069796,http://www.climatescience.gov/,climatescience,gov,science
1245295,http://www.nps.gov/liho/,nps,gov,society
1240894,http://www.fdic.gov/,fdic,gov,society
1087232,http://physics.nist.gov/cuu/constants/,nist,gov,science
1066396,http://www.fe.doe.gov/programs/sequestration/,doe,gov,science
831403,http://www.ncdc.noaa.gov/paleo/drought/,noaa,gov,kids
1009054,http://www.sos.louisiana.gov/tabid/255/default.aspx,louisiana,gov,reference
1054471,http://periodic.lanl.gov/elements/12.html,lanl,gov,science
1121319,http://spaceflight.nasa.gov/shuttle/reference/sodb/,nasa,gov,science
751386,http://www.nlm.nih.gov/medlineplus/druginfo/meds/a604001.html,nih,gov,health
751815,http://www.fda.gov/cder/foi/label/1999/20746lbl.pdf,fda,gov,health
1015309,http://www.ars.usda.gov/main/site_main.htm?modecode=36-25-15-00,usda,gov,science
751360,http://www.nlm.nih.gov/medlineplus/druginfo/meds/a687003.html,nih,gov,health
1122052,http://www.sandia.gov/archsur/,sandia,gov,science
751016,http://www.epa.gov/opptintr/asbestos/index.html,epa,gov,health
1261535,http://ed.gov/americacounts/glenn/,ed,gov,society
892508,http://www.ct.gov/dep/cwp/view.asp?a=2716&amp;q=325038&amp;depnav_gid=1621&amp;depnav=|,ct,gov,recreation
1054980,http://minerals.usgs.gov/minerals/pubs/commodity/tungsten/,usgs,gov,science
1057036,http://cove.larc.nasa.gov,nasa,gov,science
1115648,http://www.epa.gov/radiation/wipp/,epa,gov,science
1068993,http://www.epa.gov/rivers/,epa,gov,science
1067600,http://www.ciwmb.ca.gov/usedoil/,ca,gov,science
752210,http://www.fda.gov/cder/consumerinfo/druginfo/fuzeon.htm,fda,gov,health
1258255,http://www.sec.gov/news/press/2004-44.htm,sec,gov,society
1254221,http://lcweb2.loc.gov/ammem/nfhome.html,loc,gov,society
1120697,http://istp.gsfc.nasa.gov/,nasa,gov,science
752216,http://www.fda.gov/cder/consumerinfo/druginfo/comtan.htm,fda,gov,health
1220175,http://www.state.gov/www/regions/eur/holocausthp.html,state,gov,society
1065760,http://www.epa.gov/otaq/rfg.htm,epa,gov,science
1335236,http://travel.state.gov/family/abduction/abduction_580.html,state,gov,society
1301577,http://www.archives.gov/research_room/obtain_copies/veterans_service_records.html,archives,gov,society
1038828,http://plants.usda.gov/java/profile?symbol=amtat,usda,gov,science
1299862,http://www.dfrc.nasa.gov/gallery/photo/aaw/index.html,nasa,gov,society
1013786,http://www.ars.usda.gov/is/timeline/index.htm,usda,gov,science
833315,http://travel.state.gov/travel/cis_pa_tw/cis/cis_991.html,state,gov,kids
862835,http://www.leginfo.ca.gov/cgi-bin/calawquery?codesection=hnc&amp;codebody=,ca,gov,recreation
1044713,http://plants.usda.gov/java/profile?symbol=aqca,usda,gov,science
834324,https://www.cia.gov/library/publications/world-leaders-1/world-leaders-u/uruguay.html,cia,gov,kids
827189,http://stardust.jpl.nasa.gov/captaincomet/index.html,nasa,gov,kids
718647,http://www.cancer.gov/cancertopics/factsheet/sites-types/wm,cancer,gov,health
1028390,http://www.pwrc.usgs.gov/library/duckdata/,usgs,gov,science
1272268,http://www.fbi.gov/anthrax/amerithraxlinks.htm,fbi,gov,society
875549,http://www.in.gov/iwc/,in,gov,recreation
861161,http://www.npwrc.usgs.gov/resource/birds/chekbird/r3/29.htm,usgs,gov,recreation
834247,https://www.cia.gov/library/publications/the-world-factbook/geos/ec.html,cia,gov,kids
495472,http://www.ams.usda.gov/amsv1.0/ams.fetchtemplatedata.do?template=templatea&amp;navid=commodityareas&amp;leftnav=commodityareas&amp;page=cotton&amp;description=cotton,usda,gov,business
1229053,http://memory.loc.gov/ammem/omhhtml/,loc,gov,society
833258,https://www.cia.gov/library/publications/the-world-factbook/geos/is.html,cia,gov,kids
939340,http://www.newton.dep.anl.gov/natbltn/400-499/nb444.htm,anl,gov,recreation
764033,http://www.atg.wa.gov/consumer/,wa,gov,home
753110,http://www.fda.gov/cder/consumerinfo/druginfo/elidel.htm,fda,gov,health
1316238,http://bioguide.congress.gov/scripts/biodisplay.pl?index=k000335,congress,gov,society
833130,https://www.cia.gov/library/publications/the-world-factbook/geos/pl.html,cia,gov,kids
834260,https://www.cia.gov/library/publications/the-world-factbook/geos/fk.html,cia,gov,kids
1061545,http://geology.er.usgs.gov/paleo/siteindex.shtml,usgs,gov,science
902067,http://gf.nd.gov/,nd,gov,recreation
1279237,http://www.kemah-tx.gov/police.php,kemah-tx,gov,society
625701,http://ovrt.nist.gov/cosmo/,nist,gov,computers
718268,http://www.cancer.gov/cancertopics/types/endometrial/,cancer,gov,health
1010305,http://www.nps.gov/history/museum/,nps,gov,reference
1066992,http://sofia.usgs.gov/,usgs,gov,science
1304120,http://www.ezec.gov/,ezec,gov,society
827282,http://imedia.ksc.nasa.gov/index1.html,nasa,gov,kids
769301,http://mdc.mo.gov/nathis/arthopo/crayfish/recip.htm,mo,gov,home
1281628,http://www.dol.gov/asp/programs/guide.htm,dol,gov,society
720820,http://www.ncbi.nlm.nih.gov/entrez/dispomim.cgi?id=223000,nih,gov,health
712997,http://www.ars.usda.gov/is/timeline/cholera.htm,usda,gov,health
1272352,http://speclab.cr.usgs.gov/wtc/,usgs,gov,society
1505378,http://www.fairfaxcounty.gov/parks/golf/greendale/,fairfaxcounty,gov,sports
825151,http://content.fsa.usda.gov/fsakids/,usda,gov,kids
755481,http://www.cpsc.gov/cpscpub/pubs/pois_prv.html,cpsc,gov,health
729358,http://www.ninds.nih.gov/disorders/fabrys/fabrys.htm,nih,gov,health
1245600,http://www.nps.gov/hstr/,nps,gov,society
1119991,http://www.nasa.gov/mission_pages/exploration/mmb/why_moon.html,nasa,gov,science
1029015,http://www.birdsofprey.blm.gov/nat-res/ferrug.htm,blm,gov,science
735561,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=61474,nih,gov,health
1050720,http://www.nigms.nih.gov/publications/biobeat.htm,nih,gov,science
954281,http://lcweb2.loc.gov/ammem/wpaintro/wpahome.html,loc,gov,reference
1086695,http://science.msfc.nasa.gov/ssl/pad/solar/default.htm,nasa,gov,science
1054895,http://periodic.lanl.gov/elements/43.html,lanl,gov,science
1022691,http://www.ncbi.nlm.nih.gov/pubmed/16684817?dopt=abstract,nih,gov,science
1058994,http://www.sandia.gov/radar/sar.html,sandia,gov,science
723139,http://www.ncbi.nlm.nih.gov/entrez/dispomim.cgi?id=266280,nih,gov,health
758412,http://www.nlm.nih.gov/medlineplus/drowning.html,nih,gov,health
847076,http://www.cpc.noaa.gov/products/predictions/threats/threats.php,noaa,gov,news
1013143,http://www.ams.usda.gov/amsv1.0/ams.fetchtemplatedata.do?template=templaten&amp;navid=soybeanprogrambackgroundinformation&amp;rightnav1=soybeanprogrambackgroundinformation&amp;topnav=&amp;leftnav=industrymarketingandpromotion&amp;page=soybeanbackgroundofsoybeancheckoffprogram&amp;resulttype=&amp;acct=lspromores,usda,gov,science
1120960,http://grin.hq.nasa.gov/,nasa,gov,science
706224,http://csat.samhsa.gov/,samhsa,gov,health
1264784,http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=108_cong_bills&amp;docid=f:h1223ih.txt,gpo,gov,society
1013394,http://www.fas.usda.gov/tobacco/circular/1998/9805/index.htm,usda,gov,science
1120994,http://nssdc.gsfc.nasa.gov/image/,nasa,gov,science
725760,http://www.cdc.gov/ncidod/eid/vol5no4/henderson.htm,cdc,gov,health
1024173,http://www.dec.ny.gov/lands/4920.html,ny,gov,science
725011,http://www.cdc.gov/ncidod/dpd/parasites/trypanosomiasis/,cdc,gov,health
753214,http://www.fda.gov/cder/consumerinfo/druginfo/exelon.htm,fda,gov,health
1027305,http://www.npwrc.usgs.gov/resource/insects/cateast/cateast.htm,usgs,gov,science
764045,http://www.hawaii.gov/dcca,hawaii,gov,home
724667,http://fsrio.nal.usda.gov/document_reslist.php?product_id=68,usda,gov,health
727595,http://www.ninds.nih.gov/disorders/alexander_disease/alexander_disease.htm,nih,gov,health
819973,http://starchild.gsfc.nasa.gov/docs/starchild/whos_who_level2/sagan.html,nasa,gov,kids
1086484,http://fermitools.fnal.gov/,fnal,gov,science
1097967,http://www.fas.usda.gov/,usda,gov,science
1122309,http://www-cta.ornl.gov/cta/its.shtml,ornl,gov,science
1300987,http://www.ncptsd.va.gov/,va,gov,society
1058405,http://www.ngs.noaa.gov/pubs_lib/geodesy4layman/toc.htm,noaa,gov,science
1039913,http://plants.usda.gov/java/profile?symbol=neaq2,usda,gov,science
1054643,http://periodic.lanl.gov/elements/15.html,lanl,gov,science
1120872,http://helios.gsfc.nasa.gov/qa_earth.html,nasa,gov,science
819880,http://bioguide.congress.gov/scripts/biodisplay.pl?index=g000236,congress,gov,kids
1049179,http://www.afsc.noaa.gov,noaa,gov,science
723672,http://www.ninds.nih.gov/disorders/sjogrens/sjogrens.htm,nih,gov,health
1030241,http://www.michigan.gov/dnr/016077-153-10364_18958-45681--00.html,michigan,gov,science
995378,http://prime.jsc.nasa.gov/,nasa,gov,reference
1272208,http://www.cdc.gov/ncidod/eid/vol5no4/contents.htm,cdc,gov,society
1281061,http://www.usdoj.gov/crt/ada/statrpt.htm,usdoj,gov,society
1264190,http://www.state.gov/www/global/oes/earth.html,state,gov,society
787945,http://www.pueblo.gsa.gov/cic_text/housing/japanese-beetle/jbeetle.html,gsa,gov,home
1220429,http://www.ojp.usdoj.gov/ovc/welcovc/,usdoj,gov,society
1120882,http://ares.jsc.nasa.gov/education/index.html,nasa,gov,science
720986,http://digestive.niddk.nih.gov/ddiseases/pubs/autoimmunehep/,nih,gov,health
1244168,http://www.nps.gov/home/index.htm,nps,gov,society
831029,http://vulcan.wr.usgs.gov/,usgs,gov,kids
1120248,http://spaceflight.nasa.gov/,nasa,gov,science
1244151,http://www.whitehouse.gov/about/first_ladies/nancyreagan/,whitehouse,gov,society
1014896,http://www.ars.usda.gov/main/site_main.htm?modecode=19260000,usda,gov,science
1010210,http://www.imls.gov/,imls,gov,reference
1053512,http://cmm.info.nih.gov/modeling/,nih,gov,science
1008116,http://www.in.gov/ism/statehistoricsites/culbertsonmansion/index.aspx,in,gov,reference
1116469,http://www.nrel.gov/vehiclesandfuels/hev/,nrel,gov,science
1259171,http://www.gal.fl.gov/,fl,gov,society
1019499,http://echo.jpl.nasa.gov/,nasa,gov,science
1112988,http://www.msa.md.gov/msa/speccol/sc2200/sc2221/000017/000014/html/0000.html,md,gov,science
724766,http://www.nlm.nih.gov/medlineplus/ency/article/001443.htm,nih,gov,health
518187,http://www.maine.gov/mdot/freight/searsport.php,maine,gov,business
1120782,http://www.msfc.nasa.gov/,nasa,gov,science
1057117,http://ga.water.usgs.gov/edu/,usgs,gov,science
1121344,http://www.jsc.nasa.gov/bios/htmlbios/brown.html,nasa,gov,science
1115711,http://insp.pnl.gov/,pnl,gov,science
835060,http://www.whitehouse.gov/about/presidents/theodoreroosevelt/,whitehouse,gov,kids
407254,http://www.nslds.ed.gov/,ed,gov,business
608380,http://csrc.nist.gov/publications/nistpubs/800-53-rev2/sp800-53-rev2-final.pdf,nist,gov,computers
1017831,http://heasarc.gsfc.nasa.gov/,nasa,gov,science
1012611,http://cris.csrees.usda.gov/,usda,gov,science
1120678,http://ic-www.arc.nasa.gov/ic/projects/ops-sked/www-ops.html,nasa,gov,science
1272251,http://www.bt.cdc.gov/agent/anthrax/,cdc,gov,society
1088456,http://ts.nist.gov/weightsandmeasures/metric/mpo_home.cfm,nist,gov,science
1024626,http://ceres.ca.gov/ceres/calweb/coastal/wetlands.html,ca,gov,science
1244526,http://www.nps.gov/adam/,nps,gov,society
1060696,http://www.nws.noaa.gov/om/brochures/wntrstm.htm,noaa,gov,science
833099,https://www.cia.gov/library/publications/the-world-factbook/geos/fi.html,cia,gov,kids
1044113,http://plants.usda.gov/java/profile?symbol=chma2,usda,gov,science
722518,http://digestive.niddk.nih.gov/ddiseases/pubs/bacteria/,nih,gov,health
492423,http://publicservice.vermont.gov/,vermont,gov,business
1063719,http://www.epa.gov/ttn/scram/,epa,gov,science
821975,http://stockholm.usembassy.gov/holidays/celebrate/fathers.html,usembassy,gov,kids
1249947,http://www.nv.doe.gov/library/films/testfilms.aspx,doe,gov,society
1054139,http://periodic.lanl.gov/elements/58.html,lanl,gov,science
1077215,http://www.centennialofflight.gov/essay/dictionary/euler/di144.htm,centennialofflight,gov,science
1056252,http://www.pnl.gov/quantum/index.html,pnl,gov,science
1120515,http://www.nasa.gov/mission_pages/genesis/main/index.html,nasa,gov,science
1220119,http://commdocs.house.gov/committees/judiciary/hju58269.000/hju58269_0.htm,house,gov,society
1244195,http://memory.loc.gov/ammem/sthtml/sthome.html,loc,gov,society
834818,http://www.whitehouse.gov/about/presidents/williamhenryharrison/,whitehouse,gov,kids
1054876,http://periodic.lanl.gov/elements/16.html,lanl,gov,science
1066518,http://response.restoration.noaa.gov/cpr/wastesites/wastesites.html,noaa,gov,science
1272433,http://www.9-11commission.gov/,9-11commission,gov,society
401278,http://www.apptrain.water.ca.gov,ca,gov,business
1081038,http://www.c3.lanl.gov/mega-math/workbk/infinity/infinity.html,lanl,gov,science
1120901,http://genesismission.jpl.nasa.gov/index.html,nasa,gov,science
1267101,http://www.house.gov/commerce_democrats/comdem/press/105mem01.htm,house,gov,society
1253054,http://history.nih.gov/,nih,gov,society
1065116,http://www.nps.gov/plants/alien/,nps,gov,science
717054,http://cis.nci.nih.gov,nih,gov,health
730421,http://www.nlm.nih.gov/medlineplus/psoriasis.html,nih,gov,health
725831,http://oregon.gov/dhs/ph/acd/diseases/wnile/wnile.shtml,oregon,gov,health
722574,http://www.fsis.usda.gov/fact_sheets/parasites_and_foodborne_illness/index.asp,usda,gov,health
1030277,http://www.michigan.gov/dnr/016077-153-10364_18958-45639--00.html,michigan,gov,science
294615,http://www.mass.gov/czm/wpmaraqu.htm,mass,gov,business
1265982,http://www.cfsan.fda.gov/~dms/wh-fraud.html,fda,gov,society
1115865,http://www.sandia.gov/renewable_energy/renewable.htm,sandia,gov,science
1029481,http://www.mbr-pwrc.usgs.gov/id/framlst/i7020id.html,usgs,gov,science
937795,http://www.mass.gov/mgis/mrd.htm,mass,gov,recreation
1048684,http://www.epa.gov/history/topics/perspect/carson.htm,epa,gov,science
725742,http://www.cdc.gov/rubella/,cdc,gov,health
1116379,http://www.tva.gov/heritage/mountaintop/,tva,gov,science
1085780,http://geology.cr.usgs.gov/facilities/gstr/,usgs,gov,science
1010209,http://www.imls.gov/about/treasures.shtm,imls,gov,reference
802477,http://www.cdc.gov/nip/diseases/measles/faqs.htm,cdc,gov,kids
940475,http://explorersposts.grc.nasa.gov/post631/,nasa,gov,recreation
832741,http://www.state.gov/p/eap/ci/bm/,state,gov,kids
1029638,http://www.mbr-pwrc.usgs.gov/id/framlst/i7220id.html,usgs,gov,science
1120542,http://nssdc.gsfc.nasa.gov/planetary/venera.html,nasa,gov,science
1244624,http://www.whitehouse.gov/about/presidents/georgewbush/,whitehouse,gov,society
751560,http://www.nlm.nih.gov/medlineplus/druginfo/meds/a603012.html,nih,gov,health
657377,http://www.anl.gov/careers/education/rube/,anl,gov,games
829959,http://vm.cfsan.fda.gov/~mow/intro.html,fda,gov,kids
726848,http://www.ahcpr.gov/clinic/alzcons.htm,ahcpr,gov,health
829774,http://www.npwrc.usgs.gov/resource/herps/amphibid/species/marbled.htm,usgs,gov,kids
1099263,http://memory.loc.gov/ammem/gmdhtml/census2.html,loc,gov,science
1061525,http://www.ngdc.noaa.gov/paleo/paleo.html,noaa,gov,science
737807,http://seer.cancer.gov/,cancer,gov,health
1120136,http://www.nasa.gov/centers/marshall/home/index.html,nasa,gov,science
723076,http://www.nlm.nih.gov/medlineplus/ency/article/001656.htm,nih,gov,health
1014689,http://www.wmuinfo.usda.gov/,usda,gov,science
834201,http://lcweb2.loc.gov/frd/cs/brtoc.html,loc,gov,kids
1029564,http://www.mbr-pwrc.usgs.gov/id/framlst/i6380id.html,usgs,gov,science
1120752,http://ssd.jpl.nasa.gov/,nasa,gov,science
1018807,http://www.nasa.gov/centers/goddard/home/,nasa,gov,science
1245779,http://bioguide.congress.gov/scripts/biodisplay.pl?index=b000789,congress,gov,society
582037,http://www.fcc.gov/3g/,fcc,gov,computers
466644,http://www.census.gov/cir/www/,census,gov,business
1249041,http://www.nps.gov/history/nr/twhp/wwwlps/lessons/112penniman/112penniman.htm,nps,gov,society
1116723,http://www.nalusda.gov/fnic/,nalusda,gov,science
1041647,http://www.ecy.wa.gov/programs/wq/plants/weeds/aqua014.html,wa,gov,science
725258,http://www.cdc.gov/ncidod/dvrd/qfever/index.htm,cdc,gov,health
1024932,http://www.umesc.usgs.gov/monitoring.html,usgs,gov,science
1245636,http://lcweb2.loc.gov/ammem/gwhtml/gwhome.html,loc,gov,society
1281693,http://www.osc.gov/wbdisc.htm,osc,gov,society
1006117,http://www.michigan.gov/hal/016077-160-17449-56864--00.html,michigan,gov,reference
835013,http://www.whitehouse.gov/about/presidents/franklinpierce/,whitehouse,gov,kids
752229,http://www.fda.gov/cder/consumerinfo/druginfo/integril.htm,fda,gov,health
1024157,http://www.ocrm.nos.noaa.gov/,noaa,gov,science
1030299,http://www.michigan.gov/dnr/016077-153-10364_18958-45660--00.html,michigan,gov,science
1066053,http://www.nlm.nih.gov/medlineplus/arsenic.html,nih,gov,science
466622,http://www.census.gov/main/www/strategicplan/,census,gov,business
740624,http://www.ahrq.gov,ahrq,gov,health
751801,http://www.fda.gov/fdac/features/095_bot.html,fda,gov,health
1241146,http://www.delawareinsurance.gov/,delawareinsurance,gov,society
1003149,http://www.nlm.nih.gov/,nih,gov,reference
832179,https://www.cia.gov/library/publications/the-world-factbook/geos/eg.html,cia,gov,kids
724582,http://www.nlm.nih.gov/medlineplus/ency/article/001608.htm,nih,gov,health
1042783,http://plants.usda.gov/java/profile?symbol=drth,usda,gov,science
1068399,http://www.epa.gov/ogwdw/,epa,gov,science
834105,http://www.state.gov/p/eap/ci/as/,state,gov,kids
861276,http://www.npwrc.usgs.gov/resource/birds/chekbird/r4/37.htm,usgs,gov,recreation
1044922,http://www.npwrc.usgs.gov/resource/plants/florane/species/6/agrigryp.htm,usgs,gov,science
1057006,http://eosweb.larc.nasa.gov/,nasa,gov,science
747496,http://www.samhsa.gov/,samhsa,gov,health
1015498,http://soils.usda.gov/technical/,usda,gov,science
48518,http://www.nps.gov/history/maritime/light/echarity.htm,nps,gov,arts
1121655,http://www.fhwa.dot.gov/bridge/covered.htm,dot,gov,science
833327,https://www.cia.gov/library/publications/the-world-factbook/geos/qa.html,cia,gov,kids
833037,https://www.cia.gov/library/publications/the-world-factbook/geos/ei.html,cia,gov,kids
1058245,http://volcanoes.usgs.gov/,usgs,gov,science
